flight_id,date,terminal,aircraft_type,arrival_time,departure_time,turnaround_time_min,delay_minutes,total_workload_minutes,risk_flag
FL025846,01/01/2024,T1,Wide Body,10:14:00 AM,11:58:00 AM,104,0,524,Normal
FL025847,01/01/2024,T2,Wide Body,4:05:00 AM,4:44:00 AM,39,5,354,Normal
FL025848,01/01/2024,T1,Wide Body,1:40:00 AM,3:19:00 AM,99,0,790,Normal
FL025849,01/01/2024,T2,Wide Body,3:22:00 AM,4:41:00 AM,79,0,437,Normal
FL025850,01/01/2024,T3,Wide Body,3:01:00 AM,4:22:00 AM,81,5,736,Normal
FL025851,01/01/2024,T1,Narrow Body,5:24:00 PM,6:39:00 PM,75,5,393,Normal
FL025852,01/01/2024,T2,Wide Body,10:20:00 AM,12:00:00 PM,100,30,610,High Risk
FL025853,01/01/2024,T3,Wide Body,10:47:00 PM,12:10:00 AM,83,5,336,Normal
FL025854,01/01/2024,T1,Wide Body,9:23:00 AM,11:28:00 AM,125,0,404,Normal
FL025855,01/01/2024,T1,Wide Body,3:39:00 AM,5:31:00 AM,112,30,554,High Risk
FL025856,01/01/2024,T1,Narrow Body,11:55:00 PM,1:47:00 AM,112,0,578,Normal
FL025857,01/01/2024,T2,Wide Body,6:55:00 PM,9:15:00 PM,140,0,491,Normal
FL025858,01/01/2024,T1,Wide Body,1:28:00 PM,2:35:00 PM,67,0,484,Normal
FL025859,01/01/2024,T3,Wide Body,7:45:00 PM,9:18:00 PM,93,5,628,Normal
FL025860,01/01/2024,T1,Wide Body,2:53:00 PM,4:52:00 PM,119,0,403,Normal
FL025861,01/01/2024,T1,Wide Body,5:09:00 AM,5:53:00 AM,44,0,615,Normal
FL025862,01/01/2024,T3,Narrow Body,10:11:00 AM,11:33:00 AM,82,5,269,Normal
FL025863,01/01/2024,T2,Wide Body,4:51:00 AM,5:49:00 AM,58,10,786,Normal
FL025864,01/01/2024,T2,Narrow Body,2:31:00 AM,3:57:00 AM,86,0,222,Normal
FL025865,01/01/2024,T2,Wide Body,2:18:00 AM,4:23:00 AM,125,0,585,Normal
FL025866,01/01/2024,T3,Wide Body,1:29:00 AM,3:24:00 AM,115,0,607,Normal
FL025867,01/01/2024,T3,Wide Body,11:14:00 PM,11:59:00 PM,45,20,466,High Risk
FL025868,01/01/2024,T3,Wide Body,10:10:00 PM,11:37:00 PM,87,20,380,High Risk
FL025869,01/01/2024,T1,Wide Body,4:20:00 PM,5:10:00 PM,50,0,877,Normal
FL025870,01/01/2024,T3,Narrow Body,10:03:00 AM,10:42:00 AM,39,10,626,Normal
FL025871,01/01/2024,T3,Narrow Body,10:54:00 AM,12:17:00 PM,83,15,185,Normal
FL025872,01/01/2024,T2,Narrow Body,3:04:00 PM,5:00:00 PM,116,20,432,High Risk
FL025873,01/01/2024,T3,Narrow Body,3:30:00 PM,5:37:00 PM,127,15,832,Normal
FL025874,01/01/2024,T3,Narrow Body,4:37:00 AM,6:18:00 AM,101,0,550,Normal
FL025875,01/01/2024,T3,Narrow Body,2:32:00 PM,3:43:00 PM,71,20,328,High Risk
FL025876,01/01/2024,T1,Wide Body,8:55:00 PM,9:49:00 PM,54,20,426,High Risk
FL025877,01/01/2024,T1,Narrow Body,10:10:00 AM,10:45:00 AM,35,10,498,Normal
FL025878,01/01/2024,T2,Narrow Body,3:30:00 AM,5:06:00 AM,96,15,554,Normal
FL025879,01/01/2024,T1,Narrow Body,2:47:00 PM,4:53:00 PM,126,0,583,Normal
FL025880,01/01/2024,T1,Narrow Body,3:07:00 AM,4:57:00 AM,110,0,425,Normal
FL025881,01/01/2024,T2,Wide Body,8:16:00 PM,10:14:00 PM,118,20,389,High Risk
FL025882,01/01/2024,T2,Narrow Body,4:42:00 PM,6:06:00 PM,84,20,499,High Risk
FL025883,01/01/2024,T1,Wide Body,1:48:00 PM,3:26:00 PM,98,20,462,High Risk
FL025884,01/01/2024,T2,Wide Body,6:27:00 AM,8:19:00 AM,112,10,484,Normal
FL025885,01/01/2024,T2,Wide Body,11:18:00 AM,12:55:00 PM,97,0,538,Normal
FL025886,01/01/2024,T2,Narrow Body,4:31:00 AM,6:35:00 AM,124,30,431,High Risk
FL025887,01/01/2024,T2,Narrow Body,7:29:00 AM,8:05:00 AM,36,30,398,High Risk
FL025888,01/01/2024,T3,Wide Body,7:06:00 PM,9:09:00 PM,123,5,398,Normal
FL025889,01/01/2024,T2,Narrow Body,11:59:00 AM,1:55:00 PM,116,5,573,Normal
FL025890,01/01/2024,T3,Narrow Body,12:23:00 AM,2:15:00 AM,112,0,315,Normal
FL025891,01/01/2024,T2,Wide Body,6:21:00 AM,8:34:00 AM,133,0,585,Normal
FL025892,01/01/2024,T1,Narrow Body,3:10:00 AM,4:55:00 AM,105,15,610,Normal
FL025893,01/01/2024,T3,Wide Body,10:55:00 PM,12:10:00 AM,75,20,477,High Risk
FL025894,01/01/2024,T3,Wide Body,7:29:00 AM,9:47:00 AM,138,15,569,Normal
FL025895,01/01/2024,T2,Narrow Body,6:25:00 AM,8:07:00 AM,102,0,260,Normal
FL025896,01/01/2024,T2,Narrow Body,9:43:00 AM,11:16:00 AM,93,0,518,Normal
FL025897,01/01/2024,T3,Wide Body,5:19:00 PM,6:11:00 PM,52,5,479,Normal
FL025898,01/01/2024,T1,Narrow Body,7:54:00 PM,8:30:00 PM,36,5,574,Normal
FL025899,01/01/2024,T3,Wide Body,1:59:00 PM,4:19:00 PM,140,10,416,Normal
FL025900,01/01/2024,T2,Narrow Body,3:47:00 PM,4:56:00 PM,69,0,394,Normal
FL025901,01/01/2024,T2,Wide Body,4:43:00 AM,5:36:00 AM,53,20,891,High Risk
FL025902,01/01/2024,T3,Narrow Body,10:41:00 AM,12:54:00 PM,133,0,542,Normal
FL025903,01/01/2024,T2,Narrow Body,3:54:00 AM,5:31:00 AM,97,0,286,Normal
FL025904,01/01/2024,T3,Narrow Body,11:18:00 PM,1:09:00 AM,111,10,506,Normal
FL025905,01/01/2024,T2,Wide Body,12:18:00 PM,2:25:00 PM,127,20,637,High Risk
FL025906,01/01/2024,T3,Narrow Body,10:50:00 AM,11:46:00 AM,56,0,437,Normal
FL025907,01/01/2024,T1,Narrow Body,1:12:00 AM,2:55:00 AM,103,15,203,Normal
FL025908,01/01/2024,T1,Narrow Body,2:49:00 PM,3:39:00 PM,50,5,513,Normal
FL025909,01/01/2024,T2,Wide Body,8:06:00 AM,10:16:00 AM,130,30,627,High Risk
FL025910,01/01/2024,T1,Wide Body,2:51:00 PM,3:35:00 PM,44,0,580,Normal
FL025911,01/01/2024,T2,Wide Body,10:39:00 PM,12:49:00 AM,130,0,551,Normal
FL025912,01/01/2024,T1,Narrow Body,11:43:00 AM,1:41:00 PM,118,0,824,Normal
FL025913,01/01/2024,T1,Wide Body,6:45:00 AM,7:58:00 AM,73,20,632,High Risk
FL025914,01/01/2024,T1,Wide Body,3:13:00 PM,4:22:00 PM,69,15,781,Normal
FL025915,01/01/2024,T1,Wide Body,7:47:00 PM,10:05:00 PM,138,20,640,High Risk
FL025916,01/01/2024,T1,Wide Body,9:26:00 PM,10:38:00 PM,72,15,406,Normal
FL025917,01/01/2024,T2,Narrow Body,1:52:00 AM,3:13:00 AM,81,10,340,Normal
FL025918,01/01/2024,T2,Narrow Body,7:36:00 AM,9:11:00 AM,95,0,721,Normal
FL025919,01/01/2024,T2,Wide Body,5:18:00 AM,7:13:00 AM,115,15,1039,Normal
FL025920,01/01/2024,T3,Narrow Body,7:44:00 AM,9:24:00 AM,100,0,278,Normal
FL025921,01/01/2024,T2,Wide Body,12:59:00 PM,2:53:00 PM,114,20,850,High Risk
FL025922,01/01/2024,T3,Narrow Body,1:51:00 PM,3:28:00 PM,97,10,644,Normal
FL025923,01/01/2024,T3,Wide Body,12:26:00 AM,1:44:00 AM,78,0,704,Normal
FL025924,01/01/2024,T2,Wide Body,6:59:00 PM,8:41:00 PM,102,0,731,Normal
FL025925,01/01/2024,T2,Wide Body,9:32:00 PM,11:01:00 PM,89,0,361,Normal
FL025926,01/01/2024,T1,Wide Body,4:45:00 PM,6:54:00 PM,129,0,374,Normal
FL025927,01/01/2024,T1,Narrow Body,11:17:00 PM,11:56:00 PM,39,20,560,High Risk
FL025928,01/01/2024,T3,Narrow Body,2:37:00 PM,3:25:00 PM,48,0,511,Normal
FL025929,01/01/2024,T3,Wide Body,4:55:00 AM,6:34:00 AM,99,20,569,High Risk
FL025930,01/01/2024,T3,Narrow Body,8:23:00 PM,10:05:00 PM,102,20,555,High Risk
FL025931,01/01/2024,T3,Narrow Body,8:51:00 AM,9:50:00 AM,59,0,716,Normal
FL025932,01/01/2024,T1,Narrow Body,7:09:00 AM,8:46:00 AM,97,30,418,High Risk
FL025933,01/01/2024,T1,Narrow Body,10:50:00 PM,12:58:00 AM,128,30,582,High Risk
FL025934,01/01/2024,T2,Wide Body,8:11:00 AM,9:11:00 AM,60,30,639,High Risk
FL025935,01/01/2024,T1,Wide Body,5:26:00 AM,6:20:00 AM,54,5,503,Normal
FL025936,01/01/2024,T3,Narrow Body,7:38:00 AM,9:48:00 AM,130,0,560,Normal
FL025937,01/01/2024,T3,Narrow Body,5:52:00 PM,7:51:00 PM,119,10,405,Normal
FL025938,01/01/2024,T3,Narrow Body,7:28:00 PM,8:44:00 PM,76,30,834,High Risk
FL025939,01/01/2024,T1,Narrow Body,1:47:00 PM,2:29:00 PM,42,0,389,Normal
FL025940,01/01/2024,T3,Narrow Body,8:44:00 AM,10:23:00 AM,99,0,412,Normal
FL025941,01/01/2024,T1,Narrow Body,11:34:00 PM,12:44:00 AM,70,15,787,Normal
FL025942,01/01/2024,T3,Wide Body,6:18:00 AM,7:57:00 AM,99,20,641,High Risk
FL025943,01/01/2024,T3,Wide Body,7:35:00 PM,9:22:00 PM,107,15,670,Normal
FL025944,01/01/2024,T1,Narrow Body,5:56:00 PM,8:00:00 PM,124,0,930,Normal
FL025945,01/01/2024,T1,Narrow Body,9:12:00 AM,11:31:00 AM,139,20,640,High Risk
FL025946,01/01/2024,T1,Wide Body,11:29:00 AM,1:07:00 PM,98,30,794,High Risk
FL025947,01/01/2024,T3,Narrow Body,7:15:00 AM,7:54:00 AM,39,0,400,Normal
FL025948,01/01/2024,T1,Narrow Body,4:35:00 PM,5:39:00 PM,64,30,438,High Risk
FL025949,01/01/2024,T2,Narrow Body,6:09:00 PM,8:14:00 PM,125,0,446,Normal
FL025950,01/01/2024,T2,Wide Body,1:30:00 PM,2:07:00 PM,37,0,700,Normal
FL025951,01/01/2024,T1,Narrow Body,11:24:00 PM,1:41:00 AM,137,5,430,Normal
FL025952,01/01/2024,T3,Wide Body,1:33:00 AM,2:35:00 AM,62,15,442,Normal
FL025953,01/01/2024,T3,Wide Body,11:49:00 AM,1:40:00 PM,111,20,871,High Risk
FL025954,01/01/2024,T1,Narrow Body,3:09:00 PM,5:00:00 PM,111,20,441,High Risk
FL025955,01/01/2024,T1,Narrow Body,6:02:00 AM,8:19:00 AM,137,20,247,High Risk
FL025956,01/01/2024,T1,Narrow Body,9:46:00 AM,11:12:00 AM,86,30,449,High Risk
FL025957,01/01/2024,T1,Wide Body,4:17:00 PM,5:50:00 PM,93,20,331,High Risk
FL025958,01/01/2024,T3,Wide Body,9:12:00 AM,10:20:00 AM,68,30,449,High Risk
FL025959,01/01/2024,T3,Wide Body,11:36:00 PM,1:31:00 AM,115,20,628,High Risk
FL025960,01/01/2024,T3,Wide Body,1:55:00 AM,3:00:00 AM,65,0,344,Normal
FL025961,01/01/2024,T2,Wide Body,2:52:00 PM,4:58:00 PM,126,10,718,Normal
FL025962,01/01/2024,T1,Wide Body,1:48:00 PM,3:13:00 PM,85,10,452,Normal
FL025963,01/01/2024,T2,Wide Body,6:03:00 PM,7:10:00 PM,67,15,665,Normal
FL025964,01/01/2024,T2,Wide Body,4:06:00 AM,5:28:00 AM,82,0,602,Normal
FL025965,01/01/2024,T2,Wide Body,1:59:00 AM,3:49:00 AM,110,15,1021,Normal
FL025966,01/01/2024,T2,Narrow Body,9:31:00 PM,10:30:00 PM,59,5,659,Normal
FL025967,01/01/2024,T1,Wide Body,12:06:00 PM,2:08:00 PM,122,30,616,High Risk
FL025968,01/01/2024,T3,Wide Body,6:50:00 PM,8:13:00 PM,83,0,316,Normal
FL025969,01/01/2024,T1,Wide Body,12:51:00 AM,2:27:00 AM,96,20,816,High Risk
FL025970,01/01/2024,T3,Wide Body,7:56:00 AM,10:04:00 AM,128,0,592,Normal
FL025971,01/01/2024,T2,Wide Body,12:38:00 AM,1:17:00 AM,39,20,644,High Risk
FL025972,01/01/2024,T1,Wide Body,10:03:00 AM,11:47:00 AM,104,10,624,Normal
FL025973,01/01/2024,T2,Narrow Body,2:25:00 AM,3:14:00 AM,49,5,763,Normal
FL025974,01/01/2024,T2,Wide Body,4:07:00 PM,5:37:00 PM,90,0,437,Normal
FL025975,01/01/2024,T2,Narrow Body,2:37:00 PM,4:53:00 PM,136,0,832,Normal
FL025976,01/01/2024,T3,Wide Body,9:28:00 AM,10:27:00 AM,59,20,573,High Risk
FL025977,01/01/2024,T3,Narrow Body,5:31:00 AM,7:49:00 AM,138,30,480,High Risk
FL025978,01/01/2024,T1,Narrow Body,7:01:00 PM,8:07:00 PM,66,0,510,Normal
FL025979,01/01/2024,T1,Narrow Body,11:01:00 AM,11:38:00 AM,37,0,476,Normal
FL025980,01/01/2024,T2,Wide Body,5:32:00 PM,6:46:00 PM,74,30,707,High Risk
FL025981,01/01/2024,T1,Wide Body,12:29:00 PM,1:34:00 PM,65,0,424,Normal
FL025982,01/01/2024,T1,Narrow Body,10:03:00 AM,11:13:00 AM,70,0,837,Normal
FL025983,01/01/2024,T3,Wide Body,5:44:00 AM,7:45:00 AM,121,0,293,Normal
FL025984,01/01/2024,T3,Wide Body,4:41:00 PM,6:53:00 PM,132,0,340,Normal
FL025985,01/01/2024,T2,Narrow Body,9:10:00 AM,10:42:00 AM,92,10,577,Normal
FL025986,01/01/2024,T1,Wide Body,10:32:00 PM,12:19:00 AM,107,20,252,High Risk
FL025987,01/01/2024,T3,Narrow Body,2:19:00 AM,3:56:00 AM,97,10,486,Normal
FL025988,01/01/2024,T1,Wide Body,3:37:00 AM,4:42:00 AM,65,0,909,Normal
FL025989,01/01/2024,T1,Wide Body,3:49:00 AM,4:57:00 AM,68,15,395,Normal
FL025990,01/01/2024,T3,Wide Body,11:24:00 AM,12:06:00 PM,42,10,754,Normal
FL025991,01/01/2024,T2,Wide Body,10:21:00 AM,11:39:00 AM,78,0,711,Normal
FL025992,01/01/2024,T3,Wide Body,10:23:00 PM,11:39:00 PM,76,10,843,Normal
FL025993,01/01/2024,T3,Narrow Body,7:58:00 PM,10:02:00 PM,124,10,477,Normal
FL025994,01/01/2024,T3,Narrow Body,9:03:00 AM,10:54:00 AM,111,0,638,Normal
FL025995,01/01/2024,T3,Narrow Body,11:45:00 PM,12:36:00 AM,51,30,564,High Risk
FL025996,01/01/2024,T2,Wide Body,8:59:00 AM,10:25:00 AM,86,30,695,High Risk
FL025997,01/01/2024,T3,Narrow Body,10:47:00 AM,1:05:00 PM,138,5,274,Normal
FL025998,01/01/2024,T3,Wide Body,6:17:00 AM,7:38:00 AM,81,0,566,Normal
FL025999,01/01/2024,T2,Wide Body,8:52:00 AM,9:32:00 AM,40,15,796,Normal
FL026000,01/01/2024,T3,Wide Body,8:58:00 PM,11:12:00 PM,134,15,420,Normal
FL026001,01/01/2024,T2,Narrow Body,8:17:00 PM,9:42:00 PM,85,5,334,Normal
FL026002,01/01/2024,T3,Narrow Body,4:15:00 AM,5:12:00 AM,57,0,422,Normal
FL026003,01/01/2024,T1,Narrow Body,11:57:00 AM,2:04:00 PM,127,15,617,Normal
FL026004,01/01/2024,T2,Narrow Body,7:11:00 AM,8:53:00 AM,102,20,556,High Risk
FL026005,01/01/2024,T3,Wide Body,1:24:00 AM,2:24:00 AM,60,20,408,High Risk
FL026006,01/01/2024,T3,Wide Body,4:09:00 PM,5:31:00 PM,82,10,598,Normal
FL026007,01/01/2024,T3,Narrow Body,9:41:00 PM,10:31:00 PM,50,10,455,Normal
FL026008,01/01/2024,T3,Wide Body,1:01:00 PM,2:21:00 PM,80,0,493,Normal
FL026009,01/01/2024,T3,Narrow Body,11:06:00 AM,11:50:00 AM,44,0,537,Normal
FL026010,01/01/2024,T3,Narrow Body,4:52:00 AM,6:57:00 AM,125,0,515,Normal
FL026011,02/01/2024,T1,Wide Body,12:00:00 AM,1:48:00 AM,108,30,560,High Risk
FL026012,01/01/2024,T1,Narrow Body,12:39:00 PM,1:21:00 PM,42,30,916,High Risk
FL026013,01/01/2024,T2,Wide Body,2:28:00 AM,4:20:00 AM,112,20,459,High Risk
FL026014,01/01/2024,T3,Narrow Body,9:58:00 PM,10:34:00 PM,36,5,447,Normal
FL026015,01/01/2024,T1,Narrow Body,3:27:00 PM,4:59:00 PM,92,20,320,High Risk
FL026016,01/01/2024,T3,Wide Body,10:26:00 AM,11:57:00 AM,91,0,660,Normal
FL026017,01/01/2024,T3,Wide Body,7:16:00 PM,9:25:00 PM,129,0,740,Normal
FL026018,01/01/2024,T2,Narrow Body,6:07:00 AM,7:46:00 AM,99,15,476,Normal
FL026019,01/01/2024,T2,Narrow Body,12:44:00 PM,2:02:00 PM,78,5,768,Normal
FL026020,01/01/2024,T3,Wide Body,4:24:00 AM,6:32:00 AM,128,0,414,Normal
FL026021,01/01/2024,T1,Narrow Body,8:33:00 PM,10:08:00 PM,95,30,418,High Risk
FL026022,01/01/2024,T2,Narrow Body,6:10:00 PM,7:36:00 PM,86,5,445,Normal
FL026023,01/01/2024,T1,Wide Body,10:31:00 PM,11:35:00 PM,64,0,833,Normal
FL026024,01/01/2024,T1,Wide Body,9:51:00 AM,11:11:00 AM,80,10,217,Normal
FL026025,01/01/2024,T2,Wide Body,4:37:00 PM,5:26:00 PM,49,0,604,Normal
FL026026,01/01/2024,T1,Narrow Body,12:02:00 PM,1:12:00 PM,70,20,586,High Risk
FL026027,01/01/2024,T1,Wide Body,9:36:00 AM,11:45:00 AM,129,0,430,Normal
FL026028,01/01/2024,T2,Narrow Body,5:15:00 PM,6:44:00 PM,89,10,440,Normal
FL026029,01/01/2024,T2,Narrow Body,12:30:00 PM,1:36:00 PM,66,5,327,Normal
FL026030,01/01/2024,T2,Narrow Body,2:55:00 PM,4:37:00 PM,102,0,600,Normal
FL026031,01/01/2024,T2,Narrow Body,1:10:00 AM,3:13:00 AM,123,0,776,Normal
FL026032,01/01/2024,T1,Wide Body,11:58:00 AM,12:41:00 PM,43,15,803,Normal
FL026033,01/01/2024,T3,Wide Body,3:52:00 PM,5:56:00 PM,124,10,514,Normal
FL026034,01/01/2024,T3,Wide Body,6:33:00 PM,8:13:00 PM,100,0,544,Normal
FL026035,01/01/2024,T1,Wide Body,9:09:00 PM,11:01:00 PM,112,0,734,Normal
FL026036,01/01/2024,T3,Narrow Body,3:15:00 AM,3:53:00 AM,38,10,756,Normal
FL026037,01/01/2024,T2,Narrow Body,10:53:00 AM,11:29:00 AM,36,20,480,High Risk
FL026038,01/01/2024,T2,Narrow Body,10:18:00 PM,11:02:00 PM,44,30,633,High Risk
FL026039,01/01/2024,T3,Narrow Body,6:17:00 AM,8:22:00 AM,125,20,405,High Risk
FL026040,01/01/2024,T2,Narrow Body,2:06:00 AM,4:03:00 AM,117,10,618,Normal
FL026041,01/01/2024,T2,Narrow Body,9:56:00 AM,11:48:00 AM,112,0,541,Normal
FL026042,01/01/2024,T2,Wide Body,12:26:00 AM,1:20:00 AM,54,15,375,Normal
FL026043,01/01/2024,T3,Narrow Body,8:36:00 AM,9:45:00 AM,69,0,745,Normal
FL026044,01/01/2024,T1,Wide Body,7:44:00 PM,9:32:00 PM,108,15,808,Normal
FL026045,01/01/2024,T2,Wide Body,5:15:00 AM,6:06:00 AM,51,0,364,Normal
FL026046,01/01/2024,T2,Narrow Body,1:48:00 PM,2:55:00 PM,67,0,698,Normal
FL026047,01/01/2024,T3,Narrow Body,2:45:00 AM,3:37:00 AM,52,15,296,Normal
FL026048,01/01/2024,T1,Wide Body,5:02:00 PM,7:21:00 PM,139,5,364,Normal
FL026049,01/01/2024,T1,Narrow Body,2:32:00 AM,3:12:00 AM,40,0,366,Normal
FL026050,01/01/2024,T1,Narrow Body,1:23:00 AM,3:42:00 AM,139,30,550,High Risk
FL026051,01/01/2024,T2,Narrow Body,12:02:00 AM,1:05:00 AM,63,15,407,Normal
FL026052,01/01/2024,T3,Wide Body,12:28:00 PM,2:05:00 PM,97,5,406,Normal
FL026053,01/01/2024,T2,Wide Body,11:32:00 PM,1:48:00 AM,136,0,493,Normal
FL026054,01/01/2024,T1,Wide Body,2:18:00 AM,4:26:00 AM,128,0,383,Normal
FL026055,01/01/2024,T2,Wide Body,3:45:00 AM,5:53:00 AM,128,30,746,High Risk
FL026056,01/01/2024,T1,Wide Body,2:52:00 AM,4:13:00 AM,81,0,484,Normal
FL026057,01/01/2024,T2,Wide Body,3:13:00 PM,4:40:00 PM,87,0,308,Normal
FL026058,01/01/2024,T1,Wide Body,4:19:00 PM,6:01:00 PM,102,10,482,Normal
FL026059,01/01/2024,T2,Narrow Body,1:30:00 PM,3:30:00 PM,120,0,739,Normal
FL026060,01/01/2024,T3,Wide Body,7:22:00 AM,8:50:00 AM,88,0,432,Normal
FL026061,01/01/2024,T1,Wide Body,6:32:00 AM,7:14:00 AM,42,0,324,Normal
FL026062,01/01/2024,T2,Narrow Body,11:30:00 AM,12:37:00 PM,67,20,518,High Risk
FL026063,01/01/2024,T1,Wide Body,10:16:00 PM,10:51:00 PM,35,10,438,Normal
FL026064,01/01/2024,T1,Wide Body,11:09:00 PM,12:49:00 AM,100,0,643,Normal
FL026065,01/01/2024,T1,Wide Body,6:13:00 AM,6:49:00 AM,36,30,210,High Risk
FL026066,01/01/2024,T2,Wide Body,11:53:00 PM,1:32:00 AM,99,0,456,Normal
FL026067,01/01/2024,T3,Wide Body,1:57:00 AM,3:56:00 AM,119,10,458,Normal
FL026068,01/01/2024,T2,Narrow Body,2:38:00 PM,4:14:00 PM,96,0,533,Normal
FL026069,01/01/2024,T2,Narrow Body,3:39:00 PM,4:54:00 PM,75,0,206,Normal
FL026070,01/01/2024,T2,Narrow Body,3:28:00 AM,5:33:00 AM,125,20,733,High Risk
FL026071,01/01/2024,T3,Wide Body,7:26:00 PM,9:15:00 PM,109,30,653,High Risk
FL026072,01/01/2024,T3,Narrow Body,9:40:00 PM,11:30:00 PM,110,5,485,Normal
FL026073,01/01/2024,T1,Narrow Body,9:12:00 AM,10:02:00 AM,50,5,636,Normal
FL026074,01/01/2024,T2,Narrow Body,9:02:00 PM,9:51:00 PM,49,15,686,Normal
FL026075,01/01/2024,T2,Narrow Body,9:27:00 AM,10:47:00 AM,80,0,819,Normal
FL026076,01/01/2024,T3,Wide Body,11:08:00 AM,1:02:00 PM,114,0,449,Normal
FL026077,01/01/2024,T3,Narrow Body,4:10:00 AM,6:22:00 AM,132,15,499,Normal
FL026078,01/01/2024,T3,Narrow Body,7:12:00 AM,8:52:00 AM,100,30,394,High Risk
FL026079,01/01/2024,T2,Narrow Body,4:36:00 AM,5:37:00 AM,61,0,588,Normal
FL026080,01/01/2024,T2,Wide Body,6:43:00 PM,8:00:00 PM,77,30,725,High Risk
FL026081,01/01/2024,T1,Narrow Body,8:11:00 PM,9:27:00 PM,76,10,508,Normal
FL026082,01/01/2024,T3,Wide Body,2:58:00 AM,4:34:00 AM,96,5,513,Normal
FL026083,01/01/2024,T3,Narrow Body,7:23:00 AM,9:22:00 AM,119,0,386,Normal
FL026084,01/01/2024,T1,Wide Body,10:07:00 PM,12:20:00 AM,133,0,342,Normal
FL026085,01/01/2024,T1,Wide Body,7:37:00 PM,8:33:00 PM,56,15,484,Normal
FL026086,01/01/2024,T3,Wide Body,12:25:00 AM,2:31:00 AM,126,10,458,Normal
FL026087,01/01/2024,T1,Wide Body,9:10:00 AM,10:08:00 AM,58,0,620,Normal
FL026088,01/01/2024,T2,Narrow Body,2:16:00 PM,4:01:00 PM,105,0,581,Normal
FL026089,01/01/2024,T1,Wide Body,5:08:00 PM,5:55:00 PM,47,30,604,High Risk
FL026090,01/01/2024,T3,Narrow Body,11:24:00 AM,1:19:00 PM,115,0,626,Normal
FL026091,01/01/2024,T3,Narrow Body,5:00:00 AM,5:36:00 AM,36,10,205,Normal
FL026092,01/01/2024,T2,Wide Body,1:24:00 PM,2:05:00 PM,41,0,671,Normal
FL026093,01/01/2024,T1,Wide Body,2:34:00 PM,3:35:00 PM,61,10,619,Normal
FL026094,01/01/2024,T3,Wide Body,7:21:00 PM,8:13:00 PM,52,20,498,High Risk
FL026095,01/01/2024,T3,Wide Body,4:07:00 AM,5:03:00 AM,56,5,362,Normal
FL026096,01/01/2024,T1,Narrow Body,7:59:00 PM,9:05:00 PM,66,0,470,Normal
FL026097,01/01/2024,T1,Narrow Body,8:17:00 AM,9:14:00 AM,57,0,602,Normal
FL026098,01/01/2024,T3,Wide Body,1:25:00 AM,3:33:00 AM,128,0,506,Normal
FL026099,01/01/2024,T3,Wide Body,12:58:00 AM,2:59:00 AM,121,20,460,High Risk
FL026100,01/01/2024,T3,Narrow Body,8:18:00 PM,9:22:00 PM,64,5,554,Normal
FL026101,01/01/2024,T3,Narrow Body,1:01:00 PM,1:43:00 PM,42,0,381,Normal
FL026102,01/01/2024,T1,Wide Body,9:04:00 PM,10:33:00 PM,89,0,1011,Normal
FL026103,01/01/2024,T2,Wide Body,6:01:00 PM,7:17:00 PM,76,0,739,Normal
FL026104,01/01/2024,T1,Wide Body,10:20:00 AM,11:58:00 AM,98,15,536,Normal
FL026105,01/01/2024,T3,Narrow Body,10:46:00 PM,12:31:00 AM,105,0,675,Normal
FL026106,01/01/2024,T1,Wide Body,5:42:00 PM,7:45:00 PM,123,10,310,Normal
FL026107,01/01/2024,T1,Narrow Body,5:38:00 PM,6:56:00 PM,78,5,868,Normal
FL026108,01/01/2024,T3,Narrow Body,2:32:00 AM,3:13:00 AM,41,30,868,High Risk
FL026109,01/01/2024,T1,Wide Body,3:14:00 PM,4:20:00 PM,66,10,478,Normal
FL026110,01/01/2024,T2,Wide Body,12:32:00 AM,2:21:00 AM,109,15,521,Normal
FL026111,01/01/2024,T2,Narrow Body,12:49:00 PM,1:51:00 PM,62,0,502,Normal
FL026112,01/01/2024,T2,Narrow Body,12:38:00 AM,1:38:00 AM,60,10,879,Normal
FL026113,01/01/2024,T2,Wide Body,5:23:00 PM,7:02:00 PM,99,10,729,Normal
FL026114,01/01/2024,T1,Narrow Body,9:46:00 PM,11:17:00 PM,91,30,599,High Risk
FL026115,01/01/2024,T2,Wide Body,5:36:00 PM,7:16:00 PM,100,5,657,Normal
FL026116,01/01/2024,T2,Wide Body,6:47:00 AM,8:34:00 AM,107,0,506,Normal
FL026117,01/01/2024,T1,Narrow Body,7:49:00 AM,9:21:00 AM,92,30,460,High Risk
FL026118,01/01/2024,T2,Wide Body,12:43:00 PM,2:46:00 PM,123,5,542,Normal
FL026119,01/01/2024,T2,Narrow Body,10:05:00 PM,11:55:00 PM,110,0,810,Normal
FL026120,01/01/2024,T2,Narrow Body,2:56:00 AM,3:44:00 AM,48,5,548,Normal
FL026121,01/01/2024,T1,Wide Body,1:10:00 AM,3:21:00 AM,131,10,630,Normal
FL026122,01/01/2024,T2,Wide Body,2:29:00 PM,3:54:00 PM,85,15,384,Normal
FL026123,01/01/2024,T3,Wide Body,2:17:00 PM,3:11:00 PM,54,15,652,Normal
FL026124,01/01/2024,T1,Wide Body,2:11:00 AM,3:19:00 AM,68,0,542,Normal
FL026125,01/01/2024,T2,Wide Body,5:34:00 PM,7:42:00 PM,128,0,475,Normal
